,after_point,before_point,box,condition,date,experiment_name,experiment_program,session_end,session_start,subject,data_file,event,session_time
79,060,118529,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1185.29
80,040,118529,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1185.29
81,010,118729,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1187.29
82,020,119850,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1198.5
83,050,119919,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1199.19
84,060,119919,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1199.19
85,040,119919,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1199.19
86,010,120119,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1201.19
87,020,121493,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1214.93
88,050,121565,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1215.65
89,060,121565,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1215.65
90,030,121565,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z003,1215.65
91,040,121865,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1218.65
92,010,122065,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1220.65
93,020,123237,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1232.37
94,050,123340,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1233.4
95,060,123340,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1233.4
96,040,123340,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1233.4
97,010,123540,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1235.4
98,020,125560,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1255.6
99,050,125693,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1256.93
100,060,125693,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1256.93
101,040,125693,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1256.93
102,010,125893,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1258.93
103,020,127181,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1271.81
104,050,127251,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1272.51
105,060,127251,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1272.51
106,040,127251,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1272.51
107,010,127451,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1274.51
108,020,128623,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1286.23
109,050,128788,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1287.88
110,060,128788,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1287.88
111,040,128788,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1287.88
112,010,128988,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1289.88
113,020,130911,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1309.11
114,050,130997,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1309.97
115,060,130997,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1309.97
116,040,130997,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1309.97
117,010,131197,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1311.97
118,020,132955,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1329.55
119,050,133023,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1330.23
120,060,133023,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1330.23
121,040,133023,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1330.23
122,010,133223,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1332.23
123,020,142451,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1424.51
124,050,142520,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1425.2
125,060,142520,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1425.2
126,040,142520,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1425.2
127,010,142720,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1427.2
128,020,244640,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,2446.4
129,050,244808,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,2448.08
130,060,244808,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,2448.08
131,040,244808,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,2448.08
132,010,245008,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,2450.08
