,trial,choice,result,game_state,scheduled_probability,rt_central,rt_choice,time_start,time_end,subject,date,med_program_file,session
70,071,melioration,not_rewarded,0,0.3333,8.16,0.88,2434.45,2453.49,P327,06/05/17,harvard_game_pigeons,s03
71,072,melioration,not_rewarded,0,0.3333,2.14,1.2,2455.49,2468.83,P327,06/05/17,harvard_game_pigeons,s03
72,073,melioration,rewarded,0,0.3333,13.84,1.13,2470.83,2498.8,P327,06/05/17,harvard_game_pigeons,s03
73,074,melioration,not_rewarded,0,0.3333,0.78,2.63,2500.8,2514.21,P327,06/05/17,harvard_game_pigeons,s03
74,075,melioration,not_rewarded,0,0.3333,1.06,1.47,2516.21,2528.74,P327,06/05/17,harvard_game_pigeons,s03
75,076,melioration,rewarded,0,0.3333,1.38,1.99,2530.74,2547.11,P327,06/05/17,harvard_game_pigeons,s03
76,077,melioration,rewarded,0,0.3333,0.82,1.3,2549.11,2564.23,P327,06/05/17,harvard_game_pigeons,s03
77,078,melioration,not_rewarded,0,0.3333,0.72,3.25,2566.23,2580.2,P327,06/05/17,harvard_game_pigeons,s03
78,079,melioration,not_rewarded,0,0.3333,2.71,1.91,2582.2,2596.82,P327,06/05/17,harvard_game_pigeons,s03
79,080,melioration,rewarded,0,0.3333,1.5,1.07,2598.82,2614.39,P327,06/05/17,harvard_game_pigeons,s03
80,081,melioration,not_rewarded,0,0.3333,2.11,0.8,2616.39,2629.3,P327,06/05/17,harvard_game_pigeons,s03
81,082,melioration,rewarded,0,0.3333,1.86,0.63,2631.3,2646.79,P327,06/05/17,harvard_game_pigeons,s03
82,083,melioration,not_rewarded,0,0.3333,2.04,0.56,2648.79,2661.39,P327,06/05/17,harvard_game_pigeons,s03
83,084,melioration,rewarded,0,0.3333,0.7,2.0,2663.39,2679.09,P327,06/05/17,harvard_game_pigeons,s03
84,085,melioration,not_rewarded,0,0.3333,1.51,1.31,2681.09,2693.91,P327,06/05/17,harvard_game_pigeons,s03
85,086,melioration,not_rewarded,0,0.3333,1.73,0.55,2695.91,2708.19,P327,06/05/17,harvard_game_pigeons,s03
86,087,melioration,not_rewarded,0,0.3333,1.59,1.8,2710.19,2723.58,P327,06/05/17,harvard_game_pigeons,s03
87,088,melioration,not_rewarded,0,0.3333,1.66,0.82,2725.58,2738.06,P327,06/05/17,harvard_game_pigeons,s03
88,089,melioration,not_rewarded,0,0.3333,2.08,1.64,2740.06,2753.78,P327,06/05/17,harvard_game_pigeons,s03
89,090,melioration,not_rewarded,0,0.3333,0.9,1.02,2755.78,2767.7,P327,06/05/17,harvard_game_pigeons,s03
90,091,melioration,not_rewarded,0,0.3333,3.93,1.04,2769.7,2784.67,P327,06/05/17,harvard_game_pigeons,s03
91,092,melioration,not_rewarded,0,0.3333,1.99,1.52,2786.67,2800.18,P327,06/05/17,harvard_game_pigeons,s03
92,093,melioration,rewarded,0,0.3333,0.6,1.35,2802.18,2817.13,P327,06/05/17,harvard_game_pigeons,s03
93,094,melioration,not_rewarded,0,0.3333,3.21,1.34,2819.13,2833.68,P327,06/05/17,harvard_game_pigeons,s03
94,095,melioration,not_rewarded,0,0.3333,1.3,1.75,2835.68,2848.73,P327,06/05/17,harvard_game_pigeons,s03
95,096,melioration,not_rewarded,0,0.3333,0.85,0.99,2850.73,2862.57,P327,06/05/17,harvard_game_pigeons,s03
96,097,melioration,not_rewarded,0,0.3333,1.04,4.15,2864.57,2879.76,P327,06/05/17,harvard_game_pigeons,s03
97,098,melioration,not_rewarded,0,0.3333,0.82,2.76,2881.76,2895.34,P327,06/05/17,harvard_game_pigeons,s03
98,099,melioration,rewarded,0,0.3333,3.6,1.12,2897.34,2915.06,P327,06/05/17,harvard_game_pigeons,s03
99,100,melioration,rewarded,0,0.3333,0.87,0.98,2917.06,2931.91,P327,06/05/17,harvard_game_pigeons,s03
100,101,melioration,not_rewarded,0,0.3333,0.64,1.26,2933.91,2945.81,P327,06/05/17,harvard_game_pigeons,s03
101,102,melioration,not_rewarded,0,0.3333,2.76,1.25,2947.81,2961.82,P327,06/05/17,harvard_game_pigeons,s03
102,103,maximization,not_rewarded,0,0.0,0.83,2.09,2963.82,2976.74,P327,06/05/17,harvard_game_pigeons,s03
103,104,melioration,not_rewarded,1,0.3889,0.94,1.2,2978.74,2990.88,P327,06/05/17,harvard_game_pigeons,s03
104,105,melioration,rewarded,0,0.3333,2.26,0.9,2992.88,3009.04,P327,06/05/17,harvard_game_pigeons,s03
105,106,melioration,not_rewarded,0,0.3333,1.9,2.96,3011.04,3025.9,P327,06/05/17,harvard_game_pigeons,s03
106,107,melioration,not_rewarded,0,0.3333,1.18,1.11,3027.9,3040.19,P327,06/05/17,harvard_game_pigeons,s03
107,108,melioration,not_rewarded,0,0.3333,1.16,0.95,3042.19,3054.3,P327,06/05/17,harvard_game_pigeons,s03
108,109,melioration,not_rewarded,0,0.3333,1.11,1.7,3056.3,3069.11,P327,06/05/17,harvard_game_pigeons,s03
109,110,melioration,not_rewarded,0,0.3333,7.85,0.83,3071.11,3089.79,P327,06/05/17,harvard_game_pigeons,s03
110,111,melioration,not_rewarded,0,0.3333,1.77,1.0,3091.79,3104.56,P327,06/05/17,harvard_game_pigeons,s03
111,112,melioration,not_rewarded,0,0.3333,3.15,1.43,3106.56,3121.14,P327,06/05/17,harvard_game_pigeons,s03
112,113,melioration,rewarded,0,0.3333,8.77,1.53,3123.14,3146.44,P327,06/05/17,harvard_game_pigeons,s03
113,114,melioration,rewarded,0,0.3333,1.34,1.59,3148.44,3164.37,P327,06/05/17,harvard_game_pigeons,s03
114,115,melioration,rewarded,0,0.3333,1.12,1.89,3166.37,3182.38,P327,06/05/17,harvard_game_pigeons,s03
115,116,melioration,not_rewarded,0,0.3333,0.57,1.0,3184.38,3195.95,P327,06/05/17,harvard_game_pigeons,s03
116,117,melioration,not_rewarded,0,0.3333,1.05,1.86,3197.95,3210.86,P327,06/05/17,harvard_game_pigeons,s03
117,118,melioration,not_rewarded,0,0.3333,1.2,2.63,3212.86,3226.69,P327,06/05/17,harvard_game_pigeons,s03
118,119,melioration,not_rewarded,0,0.3333,0.85,1.03,3228.69,3240.57,P327,06/05/17,harvard_game_pigeons,s03
119,120,melioration,not_rewarded,0,0.3333,1.46,1.16,3242.57,3255.19,P327,06/05/17,harvard_game_pigeons,s03
120,121,melioration,rewarded,0,0.3333,1.34,1.29,3257.19,3272.82,P327,06/05/17,harvard_game_pigeons,s03
121,122,melioration,not_rewarded,0,0.3333,1.84,0.75,3274.82,3287.41,P327,06/05/17,harvard_game_pigeons,s03
122,123,melioration,rewarded,0,0.3333,0.96,1.02,3289.41,3304.39,P327,06/05/17,harvard_game_pigeons,s03
123,124,melioration,not_rewarded,0,0.3333,1.14,2.51,3306.39,3320.04,P327,06/05/17,harvard_game_pigeons,s03
124,125,melioration,not_rewarded,0,0.3333,0.96,0.99,3322.04,3333.99,P327,06/05/17,harvard_game_pigeons,s03
125,126,melioration,not_rewarded,0,0.3333,0.9,1.57,3335.99,3348.46,P327,06/05/17,harvard_game_pigeons,s03
126,127,melioration,not_rewarded,0,0.3333,0.74,0.9,3350.46,3362.1,P327,06/05/17,harvard_game_pigeons,s03
127,128,melioration,not_rewarded,0,0.3333,0.62,2.69,3364.1,3377.41,P327,06/05/17,harvard_game_pigeons,s03
128,129,melioration,not_rewarded,0,0.3333,2.42,1.99,3379.41,3393.82,P327,06/05/17,harvard_game_pigeons,s03
129,130,melioration,not_rewarded,0,0.3333,0.94,3.66,3395.82,3410.42,P327,06/05/17,harvard_game_pigeons,s03
130,131,melioration,not_rewarded,0,0.3333,0.72,1.18,3412.42,3424.32,P327,06/05/17,harvard_game_pigeons,s03
131,132,melioration,not_rewarded,0,0.3333,3.08,0.83,3426.32,3440.23,P327,06/05/17,harvard_game_pigeons,s03
132,133,melioration,not_rewarded,0,0.3333,0.61,2.46,3442.23,3455.3,P327,06/05/17,harvard_game_pigeons,s03
133,134,melioration,rewarded,0,0.3333,0.5,2.97,3457.3,3473.77,P327,06/05/17,harvard_game_pigeons,s03
134,135,melioration,rewarded,0,0.3333,2.02,0.92,3475.77,3491.71,P327,06/05/17,harvard_game_pigeons,s03
135,136,melioration,not_rewarded,0,0.3333,0.94,1.92,3493.71,3506.57,P327,06/05/17,harvard_game_pigeons,s03
136,137,melioration,not_rewarded,0,0.3333,2.88,2.42,3508.57,3523.87,P327,06/05/17,harvard_game_pigeons,s03
137,138,melioration,rewarded,0,0.3333,1.93,1.25,3525.87,3542.05,P327,06/05/17,harvard_game_pigeons,s03
138,139,melioration,not_rewarded,0,0.3333,1.1,1.56,3544.05,3556.71,P327,06/05/17,harvard_game_pigeons,s03
139,140,melioration,rewarded,0,0.3333,1.08,3.5,3558.71,3576.29,P327,06/05/17,harvard_game_pigeons,s03
140,141,melioration,rewarded,0,0.3333,0.83,2.9,3578.29,3595.02,P327,06/05/17,harvard_game_pigeons,s03
141,,,,,,,,,,P327,06/05/17,harvard_game_pigeons,s03
0,,,,,,,,,,P498,06/07/17,harvard_game_pigeons_MAXinLEFT,s05
0,001,melioration,rewarded,3,0.5,4.54,5.08,0.0,22.62,P891,06/06/17,harvard_game_pigeons,s04
1,002,melioration,not_rewarded,2,0.4444,6.14,2.56,24.62,43.32,P891,06/06/17,harvard_game_pigeons,s04
2,003,melioration,not_rewarded,1,0.3889,3.95,2.25,45.32,61.52,P891,06/06/17,harvard_game_pigeons,s04
3,004,melioration,rewarded,0,0.3333,3.41,3.62,63.52,83.55,P891,06/06/17,harvard_game_pigeons,s04
4,005,melioration,not_rewarded,0,0.3333,5.79,0.78,85.55,102.12,P891,06/06/17,harvard_game_pigeons,s04
5,006,melioration,rewarded,0,0.3333,5.23,0.88,104.12,123.23,P891,06/06/17,harvard_game_pigeons,s04
6,007,melioration,not_rewarded,0,0.3333,4.57,1.34,125.23,141.14,P891,06/06/17,harvard_game_pigeons,s04
7,008,melioration,not_rewarded,0,0.3333,1.26,0.86,143.14,155.26,P891,06/06/17,harvard_game_pigeons,s04
8,009,melioration,rewarded,0,0.3333,1.77,3.22,157.26,175.25,P891,06/06/17,harvard_game_pigeons,s04
9,010,melioration,rewarded,0,0.3333,2.31,0.89,177.25,193.45,P891,06/06/17,harvard_game_pigeons,s04
10,011,melioration,not_rewarded,0,0.3333,2.64,1.39,195.45,209.48,P891,06/06/17,harvard_game_pigeons,s04
11,012,melioration,not_rewarded,0,0.3333,3.05,1.12,211.48,225.65,P891,06/06/17,harvard_game_pigeons,s04
12,013,melioration,not_rewarded,0,0.3333,0.93,0.79,227.65,239.37,P891,06/06/17,harvard_game_pigeons,s04
13,014,melioration,not_rewarded,0,0.3333,1.73,4.33,241.37,257.43,P891,06/06/17,harvard_game_pigeons,s04
14,015,melioration,rewarded,0,0.3333,6.03,0.84,259.43,279.3,P891,06/06/17,harvard_game_pigeons,s04
15,016,melioration,not_rewarded,0,0.3333,3.1,1.38,281.3,295.78,P891,06/06/17,harvard_game_pigeons,s04
16,017,melioration,not_rewarded,0,0.3333,3.7,1.14,297.78,312.62,P891,06/06/17,harvard_game_pigeons,s04
17,018,melioration,rewarded,0,0.3333,3.76,1.49,314.62,332.87,P891,06/06/17,harvard_game_pigeons,s04
18,019,melioration,not_rewarded,0,0.3333,2.45,0.85,334.87,348.17,P891,06/06/17,harvard_game_pigeons,s04
19,020,melioration,not_rewarded,0,0.3333,2.88,1.33,350.17,364.38,P891,06/06/17,harvard_game_pigeons,s04
20,021,melioration,not_rewarded,0,0.3333,0.84,1.42,366.38,378.64,P891,06/06/17,harvard_game_pigeons,s04
21,022,melioration,not_rewarded,0,0.3333,1.52,2.99,380.64,395.15,P891,06/06/17,harvard_game_pigeons,s04
22,023,melioration,not_rewarded,0,0.3333,1.65,0.76,397.15,409.56,P891,06/06/17,harvard_game_pigeons,s04
23,024,melioration,not_rewarded,0,0.3333,1.34,3.32,411.56,426.22,P891,06/06/17,harvard_game_pigeons,s04
24,025,melioration,not_rewarded,0,0.3333,8.18,2.36,428.22,448.76,P891,06/06/17,harvard_game_pigeons,s04
25,026,melioration,rewarded,0,0.3333,3.2,0.95,450.76,467.91,P891,06/06/17,harvard_game_pigeons,s04
26,027,melioration,not_rewarded,0,0.3333,2.75,1.22,469.91,483.88,P891,06/06/17,harvard_game_pigeons,s04
27,028,melioration,not_rewarded,0,0.3333,3.0,0.89,485.88,499.77,P891,06/06/17,harvard_game_pigeons,s04
28,029,melioration,rewarded,0,0.3333,3.01,0.62,501.77,518.4,P891,06/06/17,harvard_game_pigeons,s04
29,030,melioration,not_rewarded,0,0.3333,2.83,1.35,520.4,534.58,P891,06/06/17,harvard_game_pigeons,s04
30,031,melioration,rewarded,0,0.3333,1.07,1.28,536.58,551.93,P891,06/06/17,harvard_game_pigeons,s04
31,032,melioration,not_rewarded,0,0.3333,1.98,1.85,553.93,567.76,P891,06/06/17,harvard_game_pigeons,s04
32,033,melioration,not_rewarded,0,0.3333,1.21,2.49,569.76,583.46,P891,06/06/17,harvard_game_pigeons,s04
33,034,melioration,rewarded,0,0.3333,4.64,2.26,585.46,605.36,P891,06/06/17,harvard_game_pigeons,s04
34,035,maximization,not_rewarded,0,0.0,1.21,3.62,607.36,622.19,P891,06/06/17,harvard_game_pigeons,s04
35,036,melioration,rewarded,1,0.3889,2.97,1.54,624.19,641.7,P891,06/06/17,harvard_game_pigeons,s04
36,037,melioration,not_rewarded,0,0.3333,8.07,2.71,643.7,664.48,P891,06/06/17,harvard_game_pigeons,s04
37,038,melioration,not_rewarded,0,0.3333,3.08,0.74,666.48,680.3,P891,06/06/17,harvard_game_pigeons,s04
38,039,melioration,not_rewarded,0,0.3333,3.86,1.03,682.3,697.19,P891,06/06/17,harvard_game_pigeons,s04
39,040,melioration,not_rewarded,0,0.3333,4.7,0.86,699.19,714.75,P891,06/06/17,harvard_game_pigeons,s04
40,041,melioration,rewarded,0,0.3333,11.31,0.66,716.75,741.72,P891,06/06/17,harvard_game_pigeons,s04
41,042,melioration,not_rewarded,0,0.3333,3.17,1.26,743.72,758.15,P891,06/06/17,harvard_game_pigeons,s04
42,043,melioration,not_rewarded,0,0.3333,3.91,1.92,760.15,775.98,P891,06/06/17,harvard_game_pigeons,s04
43,044,melioration,rewarded,0,0.3333,2.9,0.67,777.98,794.55,P891,06/06/17,harvard_game_pigeons,s04
44,045,melioration,rewarded,0,0.3333,2.93,0.72,796.55,813.2,P891,06/06/17,harvard_game_pigeons,s04
45,046,melioration,not_rewarded,0,0.3333,2.8,0.83,815.2,828.83,P891,06/06/17,harvard_game_pigeons,s04
46,047,melioration,not_rewarded,0,0.3333,0.94,0.64,830.83,842.41,P891,06/06/17,harvard_game_pigeons,s04
47,048,melioration,not_rewarded,0,0.3333,4.6,1.23,844.41,860.24,P891,06/06/17,harvard_game_pigeons,s04
48,049,melioration,not_rewarded,0,0.3333,2.43,0.66,862.24,875.33,P891,06/06/17,harvard_game_pigeons,s04
49,050,melioration,not_rewarded,0,0.3333,3.66,0.71,877.33,891.7,P891,06/06/17,harvard_game_pigeons,s04
50,051,melioration,not_rewarded,0,0.3333,3.18,0.89,893.7,907.77,P891,06/06/17,harvard_game_pigeons,s04
51,052,melioration,rewarded,0,0.3333,1.83,2.84,909.77,927.44,P891,06/06/17,harvard_game_pigeons,s04
52,053,melioration,rewarded,0,0.3333,6.1,0.86,929.44,949.4,P891,06/06/17,harvard_game_pigeons,s04
53,054,melioration,rewarded,0,0.3333,3.44,0.65,951.4,968.49,P891,06/06/17,harvard_game_pigeons,s04
54,055,melioration,not_rewarded,0,0.3333,2.53,2.81,970.49,985.83,P891,06/06/17,harvard_game_pigeons,s04
55,056,melioration,not_rewarded,0,0.3333,0.94,4.0,987.83,1002.77,P891,06/06/17,harvard_game_pigeons,s04
56,057,melioration,not_rewarded,0,0.3333,2.84,0.62,1004.77,1018.23,P891,06/06/17,harvard_game_pigeons,s04
57,058,melioration,rewarded,0,0.3333,2.09,3.06,1020.23,1038.38,P891,06/06/17,harvard_game_pigeons,s04
58,059,melioration,not_rewarded,0,0.3333,4.98,2.28,1040.38,1057.64,P891,06/06/17,harvard_game_pigeons,s04
59,060,melioration,not_rewarded,0,0.3333,1.89,0.81,1059.64,1072.34,P891,06/06/17,harvard_game_pigeons,s04
60,061,melioration,rewarded,0,0.3333,2.79,1.4,1074.34,1091.53,P891,06/06/17,harvard_game_pigeons,s04
61,062,melioration,rewarded,0,0.3333,1.25,0.65,1093.53,1108.43,P891,06/06/17,harvard_game_pigeons,s04
62,063,melioration,rewarded,0,0.3333,4.89,0.66,1110.43,1128.98,P891,06/06/17,harvard_game_pigeons,s04
63,064,melioration,rewarded,0,0.3333,1.97,0.82,1130.98,1146.77,P891,06/06/17,harvard_game_pigeons,s04
64,065,melioration,rewarded,0,0.3333,2.5,0.61,1148.77,1164.88,P891,06/06/17,harvard_game_pigeons,s04
65,066,melioration,not_rewarded,0,0.3333,2.99,1.5,1166.88,1181.37,P891,06/06/17,harvard_game_pigeons,s04
66,067,melioration,not_rewarded,0,0.3333,4.19,0.69,1183.37,1198.25,P891,06/06/17,harvard_game_pigeons,s04
67,068,melioration,not_rewarded,0,0.3333,3.04,0.9,1200.25,1214.19,P891,06/06/17,harvard_game_pigeons,s04
68,069,melioration,not_rewarded,0,0.3333,3.37,0.69,1216.19,1230.25,P891,06/06/17,harvard_game_pigeons,s04
69,070,melioration,not_rewarded,0,0.3333,2.95,1.95,1232.25,1247.15,P891,06/06/17,harvard_game_pigeons,s04
70,071,melioration,not_rewarded,0,0.3333,2.58,2.35,1249.15,1264.08,P891,06/06/17,harvard_game_pigeons,s04
71,072,melioration,not_rewarded,0,0.3333,1.36,0.8,1266.08,1278.24,P891,06/06/17,harvard_game_pigeons,s04
72,073,maximization,not_rewarded,0,0.0,2.1,2.07,1280.24,1294.41,P891,06/06/17,harvard_game_pigeons,s04
73,074,melioration,rewarded,1,0.3889,1.39,0.87,1296.41,1311.67,P891,06/06/17,harvard_game_pigeons,s04
74,075,melioration,not_rewarded,0,0.3333,3.55,1.25,1313.67,1328.47,P891,06/06/17,harvard_game_pigeons,s04
75,076,melioration,rewarded,0,0.3333,1.84,1.28,1330.47,1346.59,P891,06/06/17,harvard_game_pigeons,s04
76,077,melioration,rewarded,0,0.3333,3.12,1.01,1348.59,1365.72,P891,06/06/17,harvard_game_pigeons,s04
77,078,melioration,rewarded,0,0.3333,4.11,1.23,1367.72,1386.06,P891,06/06/17,harvard_game_pigeons,s04
78,079,melioration,not_rewarded,0,0.3333,3.81,0.83,1388.06,1402.7,P891,06/06/17,harvard_game_pigeons,s04
79,080,melioration,not_rewarded,0,0.3333,8.83,1.17,1404.7,1424.7,P891,06/06/17,harvard_game_pigeons,s04
80,081,melioration,not_rewarded,0,0.3333,6.92,0.67,1426.7,1444.29,P891,06/06/17,harvard_game_pigeons,s04
81,082,melioration,not_rewarded,0,0.3333,11.74,0.95,1446.29,1468.98,P891,06/06/17,harvard_game_pigeons,s04
82,083,melioration,rewarded,0,0.3333,4.73,0.69,1470.98,1489.4,P891,06/06/17,harvard_game_pigeons,s04
83,084,melioration,not_rewarded,0,0.3333,4.58,0.89,1491.4,1506.87,P891,06/06/17,harvard_game_pigeons,s04
84,085,melioration,not_rewarded,0,0.3333,5.95,0.86,1508.87,1525.68,P891,06/06/17,harvard_game_pigeons,s04
85,086,melioration,rewarded,0,0.3333,2.85,0.78,1527.68,1544.31,P891,06/06/17,harvard_game_pigeons,s04
86,087,melioration,not_rewarded,0,0.3333,4.47,0.82,1546.31,1561.6,P891,06/06/17,harvard_game_pigeons,s04
87,088,melioration,rewarded,0,0.3333,5.18,0.72,1563.6,1582.5,P891,06/06/17,harvard_game_pigeons,s04
88,089,melioration,not_rewarded,0,0.3333,7.01,1.24,1584.5,1602.75,P891,06/06/17,harvard_game_pigeons,s04
89,090,melioration,not_rewarded,0,0.3333,4.04,0.7,1604.75,1619.49,P891,06/06/17,harvard_game_pigeons,s04
90,091,melioration,not_rewarded,0,0.3333,3.58,1.98,1621.49,1637.05,P891,06/06/17,harvard_game_pigeons,s04
91,092,melioration,rewarded,0,0.3333,4.93,3.05,1639.05,1660.03,P891,06/06/17,harvard_game_pigeons,s04
92,093,melioration,rewarded,0,0.3333,3.04,1.16,1662.03,1679.23,P891,06/06/17,harvard_game_pigeons,s04
93,094,melioration,rewarded,0,0.3333,4.05,1.49,1681.23,1699.77,P891,06/06/17,harvard_game_pigeons,s04
94,095,melioration,not_rewarded,0,0.3333,12.95,1.76,1701.77,1726.48,P891,06/06/17,harvard_game_pigeons,s04
95,096,melioration,rewarded,0,0.3333,80.77,2.68,1728.48,1824.93,P891,06/06/17,harvard_game_pigeons,s04
96,097,melioration,rewarded,0,0.3333,5.15,0.98,1826.93,1846.06,P891,06/06/17,harvard_game_pigeons,s04
97,098,melioration,rewarded,0,0.3333,4.09,2.1,1848.06,1867.25,P891,06/06/17,harvard_game_pigeons,s04
98,099,melioration,not_rewarded,0,0.3333,4.14,3.28,1869.25,1886.67,P891,06/06/17,harvard_game_pigeons,s04
99,100,melioration,rewarded,0,0.3333,3.26,0.92,1888.67,1905.85,P891,06/06/17,harvard_game_pigeons,s04
100,101,melioration,not_rewarded,0,0.3333,5.52,2.0,1907.85,1925.37,P891,06/06/17,harvard_game_pigeons,s04
101,102,melioration,rewarded,0,0.3333,4.71,0.87,1927.37,1945.95,P891,06/06/17,harvard_game_pigeons,s04
102,103,melioration,not_rewarded,0,0.3333,4.46,1.57,1947.95,1963.98,P891,06/06/17,harvard_game_pigeons,s04
103,104,melioration,not_rewarded,0,0.3333,1.83,0.78,1965.98,1978.59,P891,06/06/17,harvard_game_pigeons,s04
104,105,melioration,rewarded,0,0.3333,5.03,0.73,1980.59,1999.35,P891,06/06/17,harvard_game_pigeons,s04
105,106,melioration,not_rewarded,0,0.3333,2.73,0.94,2001.35,2015.02,P891,06/06/17,harvard_game_pigeons,s04
106,107,melioration,rewarded,0,0.3333,4.77,0.68,2017.02,2035.47,P891,06/06/17,harvard_game_pigeons,s04
107,108,melioration,not_rewarded,0,0.3333,4.88,1.39,2037.47,2053.74,P891,06/06/17,harvard_game_pigeons,s04
108,109,melioration,rewarded,0,0.3333,6.85,0.68,2055.74,2076.27,P891,06/06/17,harvard_game_pigeons,s04
109,110,melioration,not_rewarded,0,0.3333,7.19,0.88,2078.27,2096.34,P891,06/06/17,harvard_game_pigeons,s04
110,111,melioration,not_rewarded,0,0.3333,4.56,0.86,2098.34,2113.76,P891,06/06/17,harvard_game_pigeons,s04
111,112,melioration,not_rewarded,0,0.3333,4.04,1.0,2115.76,2130.8,P891,06/06/17,harvard_game_pigeons,s04
112,113,melioration,not_rewarded,0,0.3333,3.88,2.27,2132.8,2148.95,P891,06/06/17,harvard_game_pigeons,s04
113,114,melioration,not_rewarded,0,0.3333,4.03,3.35,2150.95,2168.33,P891,06/06/17,harvard_game_pigeons,s04
114,115,melioration,not_rewarded,0,0.3333,1.96,3.73,2170.33,2186.02,P891,06/06/17,harvard_game_pigeons,s04
115,116,melioration,not_rewarded,0,0.3333,5.35,2.35,2188.02,2205.72,P891,06/06/17,harvard_game_pigeons,s04
116,117,melioration,not_rewarded,0,0.3333,3.02,0.68,2207.72,2221.42,P891,06/06/17,harvard_game_pigeons,s04
117,118,melioration,not_rewarded,0,0.3333,3.3,2.39,2223.42,2239.11,P891,06/06/17,harvard_game_pigeons,s04
118,119,melioration,not_rewarded,0,0.3333,14.86,0.65,2241.11,2266.62,P891,06/06/17,harvard_game_pigeons,s04
119,120,melioration,rewarded,0,0.3333,5.29,1.21,2268.62,2288.12,P891,06/06/17,harvard_game_pigeons,s04
120,121,melioration,rewarded,0,0.3333,4.46,1.23,2290.12,2308.81,P891,06/06/17,harvard_game_pigeons,s04
121,122,melioration,not_rewarded,0,0.3333,12.0,0.7,2310.81,2333.51,P891,06/06/17,harvard_game_pigeons,s04
122,123,melioration,not_rewarded,0,0.3333,7.59,0.64,2335.51,2353.74,P891,06/06/17,harvard_game_pigeons,s04
123,124,melioration,not_rewarded,0,0.3333,11.35,0.74,2355.74,2377.83,P891,06/06/17,harvard_game_pigeons,s04
124,125,melioration,not_rewarded,0,0.3333,4.0,0.97,2379.83,2394.8,P891,06/06/17,harvard_game_pigeons,s04
125,126,melioration,rewarded,0,0.3333,0.91,0.67,2396.8,2411.38,P891,06/06/17,harvard_game_pigeons,s04
126,127,melioration,not_rewarded,0,0.3333,1.63,0.78,2413.38,2425.79,P891,06/06/17,harvard_game_pigeons,s04
127,128,melioration,not_rewarded,0,0.3333,1.53,3.92,2427.79,2443.24,P891,06/06/17,harvard_game_pigeons,s04
128,129,melioration,not_rewarded,0,0.3333,2.18,0.95,2445.24,2458.37,P891,06/06/17,harvard_game_pigeons,s04
129,130,melioration,not_rewarded,0,0.3333,1.79,2.07,2460.37,2474.23,P891,06/06/17,harvard_game_pigeons,s04
130,131,melioration,not_rewarded,0,0.3333,6.51,1.19,2476.23,2493.93,P891,06/06/17,harvard_game_pigeons,s04
131,132,melioration,not_rewarded,0,0.3333,1.48,3.42,2495.93,2510.83,P891,06/06/17,harvard_game_pigeons,s04
132,133,melioration,rewarded,0,0.3333,1.54,2.51,2512.83,2529.88,P891,06/06/17,harvard_game_pigeons,s04
133,134,melioration,rewarded,0,0.3333,2.63,1.87,2531.88,2549.38,P891,06/06/17,harvard_game_pigeons,s04
134,135,melioration,not_rewarded,0,0.3333,1.41,1.91,2551.38,2564.7,P891,06/06/17,harvard_game_pigeons,s04
135,136,melioration,not_rewarded,0,0.3333,4.35,0.69,2566.7,2581.74,P891,06/06/17,harvard_game_pigeons,s04
